AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.4697612330834281,0.396173443949103,0.43200838958395504,0.4318056205328437,0.15332101400174336,0.31285411264598145,0.05603429668656164,0.2589494504044652,0.3883736257869445,0.1525784134411847,0.3353292349518178,0.5987534756994054,0.5157734717133019,0.07903879902514561,0.4464559603678045,0.6585117002007235,0.325106178799669,0.3227299902718697,0.3854781524436385,0.08449837529931016
0.4834923165511423,0.3824274850646854,0.4342946037790064,0.4715083757365209,0.18054673620523115,0.3120356154577584,0.04724064601111363,0.29924869942348103,0.4071380270316687,0.16344699137147245,0.3358489884707543,0.5880765137902895,0.5233051420274585,0.08641813480183891,0.4986623851723758,0.6778381175682868,0.3544654236513504,0.2959502351666001,0.4141784701291149,0.0731828234535144
0.47149188727160796,0.3491981804281423,0.4608776966846563,0.45012783091859737,0.1597634340805719,0.3352202361371784,0.05183529169257208,0.2671096005905133,0.39746119765444976,0.15996138172679286,0.2849814192354705,0.6038889091118953,0.5063267689507649,0.04940882536325674,0.46960222891944603,0.6350654290153247,0.3369077820764267,0.2939241591613421,0.3649225441972844,0.07992128620355378
0.4505184883156437,0.35205692037704145,0.4714045088091794,0.4288195013750079,0.16809336116993245,0.3511870166070949,0.05428062786817088,0.24820574444271,0.4072084130875736,0.16551317105529195,0.2723993708829056,0.5730419316325897,0.501410365059539,0.0572331110023659,0.4657448653101227,0.6508932872469041,0.3537498252015168,0.2805999570982337,0.35537467708900944,0.06894652787917137
0.3960702039579199,0.3641763992837713,0.5288794767018157,0.04897060942740712,0.2297887276211577,0.2417812069150493,0.3850409584889591,0.16738648334826872,0.4436350868120914,0.12590045394080754,0.6172459121999068,0.3282451962115336,0.5315128747550769,0.2276258230436405,0.5713012570890093,0.7362210528056105,0.15157538409317692,0.08090209477985992,0.2321474068148313,0.6512556119498154
0.4514752518668353,0.39483988800841696,0.5202379884324365,0.04985273836417913,0.23040332691626725,0.19030522449604734,0.3736818216700464,0.20987644353480794,0.4440900401173357,0.11809396619204772,0.5660653261588077,0.38054815123285535,0.5289962084788663,0.25011138816819245,0.5674602073323026,0.714366777623618,0.17873306165424868,0.08632691173612969,0.19541586661814608,0.6734729287456174
0.4680668894504358,0.3874351075580644,0.5248272373107377,0.06808264352090382,0.18765152102130533,0.1983765844874769,0.3625044453389001,0.1534969936305213,0.4316774094138257,0.0804475480993404,0.5520607090142344,0.3639339144927779,0.5204034689869398,0.2219847248284395,0.4781133501378706,0.6891529166394043,0.15862819280428253,0.08334344761316134,0.2203163885283979,0.6724142241762261
0.4712344913842527,0.3945758187198842,0.4999430897753914,0.07338449833382422,0.17822868987474458,0.19179454907414925,0.3729263759132645,0.19111607717850448,0.3976194629949834,0.07066570291876094,0.6085636391758358,0.3963193997705878,0.5168549409514904,0.225643360184828,0.4705210197940024,0.6402564424829509,0.17834204718196278,0.14649085048476282,0.15710940025379005,0.6895162172027856
0.4637932738602076,0.3674482619383757,0.494920861924317,0.0757454809935016,0.18264710998983846,0.1685638213191267,0.35235214024100897,0.14405576736079007,0.4178300903493735,0.06902545432112127,0.5728948402879445,0.4057196626261514,0.5239216243770723,0.1589510261594583,0.4247345739051874,0.6409404245042136,0.14511655504898902,0.12172652316881916,0.2059061240420156,0.682407755432841
0.3519504804901491,0.2404190346086061,0.5187540772038579,0.055880504582783784,0.1562833243130605,0.2686555811349517,0.35372260690005725,0.15528563444158122,0.4203580746594973,0.04072359614136497,0.553797375268831,0.4195332330708609,0.4830216212221373,0.1141466895650907,0.3954845494225781,0.681138970432495,0.14514659993723664,0.10421374359061986,0.1930150799243849,0.5656371348178217
0.3745532343543019,0.2452098315322521,0.4267222430717124,0.1106683286535524,0.10454117130567744,0.1286095734352495,0.13248080368861154,0.14237098457415312,0.4143936922550603,0.03311595067581214,0.5010266750899376,0.37255275561642537,0.41141453899382185,0.13360363145579476,0.3526162790970578,0.6483205875776507,0.09807906816059672,0.08988405889149302,0.16733523384547722,0.0015234151846327782
0.38805159340116224,0.2427194021474248,0.4099204387386554,0.2447618407618801,0.08595142595929334,0.1874586361226493,0.03420833483426911,0.1991849691457498,0.42042918008736896,0.03738661826511615,0.4144715949703389,0.2376691403089993,0.4388993853884918,0.14120982460375092,0.4338904290380681,0.5481719838541622,0.3168447328910037,0.1601319804757136,0.14083950375837614,0.034744405166464036
0.3943280351037168,0.2474909251496841,0.3840117148872681,0.2421372711049684,0.08014575964499786,0.1758991354537843,0.041122920857970716,0.15784921213526515,0.41429040014504864,0.040974215165317365,0.4757094419227155,0.2207984785722955,0.4401778803970812,0.1565607967261428,0.4274823262005253,0.5435963151155692,0.2366766892788564,0.13835991129341016,0.14527748051175687,0.04501885977589404
0.39858366763285535,0.2361730075604973,0.38742482486611335,0.1973009384294311,0.1517916386037952,0.1922675415126888,0.11073252810797746,0.20028904658554525,0.4189261037943531,0.04389082790700788,0.5750694589273836,0.2404563815025445,0.4516709124458525,0.1776071591568859,0.4737633265844877,0.58930253354286,0.26606356102961504,0.14331558611034073,0.15360100003470314,0.04006169585967087
0.36715505812408855,0.2330306088110865,0.3936717813353874,0.1835180235514796,0.10658348321524827,0.2396949259411224,0.09312446238233546,0.18811089224274705,0.4218065390879558,0.04521399390678543,0.6006751714485965,0.2700149724183721,0.4472512578673302,0.17268586041637746,0.47035025854906104,0.6126540196770791,0.26246736237053714,0.13461420855213768,0.15003782672455307,0.04118610716265362
0.32326941292130484,0.22199909039291368,0.3885987580251666,0.18740441842885955,0.1425944489967544,0.2075369731117284,0.1086443096431161,0.1895730452931069,0.417890528644753,0.05572239122357505,0.6277432094718084,0.1942893574216475,0.4776723451807418,0.1757576956660585,0.4764341283746637,0.6338899975737439,0.2439284465459942,0.11268805422665612,0.2383797068693552,0.03751245523318772
0.3905114410001419,0.2238225975982616,0.3699208967854372,0.18951862242265166,0.14175931978559472,0.22229227127272505,0.14598061286618366,0.19760275768632626,0.4120936854822006,0.07843407529274875,0.5947191824186255,0.2336831641554862,0.4532811515936814,0.1710384984755385,0.4553709641022973,0.5829361328642224,0.3046145635671915,0.15682638209784347,0.16310334115605998,0.03831890684609095
0.37197624121393946,0.2622133542661794,0.3816347097443133,0.19434379288579656,0.10317149964020178,0.1863341449353566,0.08233756591769276,0.1700012874440033,0.4189835130163423,0.037849130703789806,0.5615780478774012,0.24849117573516266,0.4409669884729899,0.18263755641888146,0.4828365930803982,0.6045251236694579,0.2642996309737978,0.12632359696683498,0.17471951778174538,0.04006169585967087
0.33966355111042634,0.2277907568401576,0.4167145493629115,0.16122632172155513,0.1954926162224445,0.24279204967033666,0.21562269203581344,0.2998293348728971,0.40877597450085695,0.0940210607167712,0.5912210848410995,0.23355729490494706,0.4578321034209004,0.2298401583124126,0.4822362211856802,0.5897522324684198,0.4198376234414645,0.17092424769836467,0.129608594033155,0.03391551645767752
0.3532993866138315,0.2351014202726661,0.3718678863789296,0.18543966102856274,0.2157153710231957,0.2798767513937695,0.16213438886294385,0.28936038107649664,0.4194849925099212,0.10468863190963072,0.6406480981510402,0.22228481704399528,0.4680955830012634,0.2250948390458796,0.4834182436359932,0.6329526606730137,0.27030757020784874,0.11698494542119335,0.2327113364313554,0.03751245523318772
0.3373023532879829,0.2495228137931773,0.3671310797368249,0.16082989127201242,0.16372366153960774,0.21275025309276568,0.13993886745323167,0.2129399966507854,0.4147995141118677,0.0706928811473741,0.6493910326692311,0.17821909306031633,0.4946076319690274,0.2114443834615249,0.4809811642066386,0.6747240919243449,0.2303476547316373,0.11824014642252426,0.2585959773032583,0.03391551645767752
0.3240537991816296,0.24863126371323385,0.3546101380869642,0.16022704367382948,0.10508364838449584,0.2186800679565896,0.11603881066645096,0.19451685072236466,0.4242621818750949,0.04586895993547531,0.5966058267418328,0.19511497905024544,0.4609122135875783,0.1891271002172833,0.4997446449708297,0.6389190408772574,0.237323761644994,0.10740193934931076,0.25841862050013753,0.0375891683871434
0.327902855641778,0.21582505917818207,0.4084066083198578,0.15720935973374894,0.1640018592751855,0.24112354151089435,0.150856743495748,0.2771946168322387,0.4281550028642616,0.0862136978421706,0.6526150381650262,0.2260494737148425,0.4811033832853135,0.22424759237940609,0.5310369352551789,0.6059226232048632,0.3915571782363576,0.17735000697812542,0.16470655415103916,0.032707566244625265
0.3550291978913824,0.2404721326928586,0.3950494647118585,0.15892727679969676,0.08422805436464494,0.16672366265301722,0.044673191563007315,0.15695147889348526,0.42614154626823547,0.03573636168752925,0.4967418772551499,0.2641995464151599,0.4331144379559805,0.11925225379135015,0.4735204555780194,0.582436947485073,0.2335497617964352,0.1229175256461352,0.1489206776721339,0.047491387248421515
0.32619041489919304,0.2295439189187209,0.4109823019923001,0.15989193928886852,0.1707498818836177,0.21832694823230608,0.16694226265720874,0.24627359420645475,0.4070629545925818,0.07885057443869432,0.5801879876400103,0.22275327636235384,0.4647386968864787,0.1919051678348908,0.4823849891300502,0.6160325769188651,0.3038456096778739,0.14544194785300052,0.14730263159759688,0.03002649381565368
0.3218811997376477,0.2193278860118804,0.3974373735496082,0.15852192712370905,0.16314652682599085,0.2298762148284341,0.1542760828720526,0.22484142274044933,0.4234276603788088,0.07612719362374709,0.6394997636453055,0.2091163024657427,0.4835918269924521,0.19604940410211846,0.5132342782113053,0.6701425120368355,0.24846403302120346,0.12053166574847665,0.2405814680544817,0.03002649381565368
0.2842077686971919,0.36213633210977264,0.5401031667142342,0.2533475242424422,0.28900669517319977,0.5771019500089125,0.4711893190383293,0.39917420580838026,0.3866135698197801,0.2764136465646662,0.4723622496607589,0.4585296447094835,0.4738670033358744,0.17629724116010234,0.37550949023993935,0.4826979844825883,0.3429797425600197,0.2752070239834705,0.4602119087907768,0.5231423218085733
0.29066359668169045,0.3586573345731762,0.5391292828284069,0.25391961212132313,0.3127273047399998,0.5198718996882838,0.4074234512195492,0.3915249014619349,0.392718892586464,0.3063128235585532,0.4372383069290016,0.4553039972897579,0.5025206187668515,0.15905787035460572,0.4046962941408789,0.5196640301476214,0.3582225090410417,0.310582985404922,0.4854118451603129,0.5071536072109539
0.2913244569755731,0.3618908995076043,0.5475641652039993,0.2519342806472539,0.2856580057873345,0.5499649737132616,0.4488542106489187,0.43430495884707415,0.3902410991297818,0.2831416680317727,0.4545594076674587,0.4611429382596794,0.4857135958200367,0.17680494917598746,0.4045375836140648,0.4796079275729823,0.3660270330617624,0.3052466591494734,0.4672061314783547,0.510219653798085
0.2892404342167784,0.3753355876525119,0.5487039651155806,0.277364362600001,0.2857733953865088,0.5401935030634567,0.39739145124015146,0.4250847002639141,0.37878224560875545,0.2912306478950755,0.4511821316531652,0.4813323392260799,0.5102093872825916,0.16785579752967866,0.4210828380532324,0.4869307750728769,0.3652749332800075,0.28973523877357643,0.4696367194340289,0.5095002612918965
0.2875513343486601,0.3780882625655105,0.5126370786227259,0.2717612763928909,0.2924375753117585,0.5173878408590303,0.4034544806935999,0.3988169896363451,0.3856931221837534,0.2911710166889445,0.4436484086936369,0.4933991058222287,0.4933995815776042,0.1571543099528981,0.40867038633998143,0.5091199612150885,0.3728328639441039,0.3127745867108315,0.5010875809127051,0.4992394943394277
0.2822731955085051,0.3756564734354374,0.5066894470622304,0.2502553803030937,0.3014441593003952,0.5311175403915819,0.4007598016962656,0.4035715246298181,0.39842206996805984,0.3012635072660364,0.4496049370703309,0.4640790840543415,0.4791801959092762,0.1421754099186637,0.4207650660756096,0.5260357976400347,0.3583956334437923,0.3183266986705209,0.4773507036053061,0.5051624450668476
0.3004841451325033,0.3819542861896906,0.4769027689577582,0.2816099020756995,0.3030024767885909,0.4910793837822253,0.3506664575967931,0.4246543584441961,0.3795115790883745,0.30111819802530765,0.4595870893726742,0.4891227296405318,0.4816054115370573,0.16312323811347687,0.3990871432040827,0.5278135935837182,0.3608287489964331,0.3162375555321261,0.4816107966710931,0.5159310498237966
0.26570348472087546,0.3962648815484337,0.4930975428801371,0.2485942943665785,0.3063717599106979,0.5149829706433032,0.35679384175729884,0.41998675909027067,0.392052672723014,0.3064917286880759,0.4633215025856805,0.4661463039254911,0.4598128842654196,0.1599162021478866,0.40654034605214506,0.515236015904916,0.3719332845594784,0.303292290779186,0.4807985385040746,0.510468684017034
